id;numero_publicacion_gaceta;fecha_publicacion_gaceta;tipo_red;created_at;updated_at;fecha_vencimiento
940;172;2013-09-09;privada;2016-01-19 19:51:44.447;2016-01-19 19:51:44.447;2023-06-27
941;102;2011-05-27;privada;2016-01-19 19:55:33.260;2016-01-19 19:55:33.260;2021-05-23
942;233;2011-12-05;privada;2016-01-19 19:57:10.760;2016-01-19 19:57:10.760;2021-11-22
943;233;2011-12-05;privada;2016-01-19 20:05:20.073;2016-01-19 20:05:20.073;2021-11-22
944;233;2011-12-05;privada;2016-01-19 20:06:59.980;2016-01-19 20:06:59.980;2021-11-22
945;115;2011-06-15;privada;2016-01-19 20:10:21.103;2016-01-19 20:10:21.103;2021-06-06
947;136;2011-07-14;privada;2016-01-19 20:17:06.183;2016-01-19 20:17:06.183;2021-06-23
948;000;0001-01-01;privada;2016-01-19 20:23:14.370;2016-01-19 20:23:14.370;2022-01-05
949;172;2013-09-09;privada;2016-01-19 20:27:16.200;2016-01-19 20:27:16.200;2023-06-27
950;246;2013-12-20;privada;2016-01-19 20:29:45.387;2016-01-19 20:29:45.387;2023-10-18
951;46;2012-03-05;privada;2016-01-19 20:35:16.763;2016-01-19 20:35:16.763;2022-01-24
952;246;2013-12-20;privada;2016-01-19 20:40:06.390;2016-01-19 20:40:06.390;2023-10-31
953;151;2013-08-08;privada;2016-01-19 20:52:47.173;2016-01-19 20:52:47.173;2022-01-24
954;247;2013-12-20;privada;2016-01-19 20:54:40.813;2016-01-19 20:54:40.813;2023-12-04
955;207;2009-10-26;privada;2016-01-19 20:57:45.937;2016-01-19 20:57:45.937;2020-02-22
956;207;2009-10-26;privada;2016-01-19 20:59:27.890;2016-01-19 20:59:27.890;2020-06-01
957;46;2012-03-05;privada;2016-01-19 21:01:02.750;2016-01-19 21:01:02.750;2022-01-24
958;53;2014-03-17;privada;2016-01-19 21:07:12.957;2016-01-19 21:07:12.957;2024-03-07
959;207;2009-10-26;privada;2016-01-19 21:12:14.907;2016-01-19 21:12:14.907;2020-03-12
960;207;2009-10-26;privada;2016-01-19 21:13:50.957;2016-01-19 21:13:50.957;2020-01-15
961;110;2014-06-10;privada;2016-01-19 21:20:39.580;2016-01-19 21:20:39.580;2024-05-12
962;000;0001-01-01;publica;2016-01-19 21:21:42.613;2016-01-19 21:21:42.613;2022-03-15
963;236;2009-12-04;privada;2016-01-19 21:23:18.160;2016-01-19 21:23:18.160;2019-11-13
964;236;2009-12-04;privada;2016-01-19 21:24:54.707;2016-01-19 21:24:54.707;2020-02-15
965;236;2009-12-04;privada;2016-01-19 21:26:29.817;2016-01-19 21:26:29.817;2020-03-15
966;236;2009-12-04;privada;2016-01-19 21:30:57.223;2016-01-19 21:30:57.223;2020-02-10
967;236;2009-12-04;privada;2016-01-19 21:35:51.630;2016-01-19 21:35:51.630;2020-01-14
968;000;0001-01-01;privada;2016-01-20 14:17:34.137;2016-01-20 14:17:34.137;2022-04-09
970;99;2012-05-23;privada;2016-01-20 14:26:27.453;2016-01-20 14:26:27.453;2022-05-02
971;136;2011-07-14;privada;2016-01-20 14:27:21.280;2016-01-20 14:27:21.280;2021-06-23
972;207;2014-10-28;privada;2016-01-20 14:32:51.360;2016-01-20 14:32:51.360;2024-09-22
973;121;2012-06-22;privada;2016-01-20 14:39:41.453;2016-01-20 14:39:41.453;NULL
976;143;2015-07-24;privada;2016-01-20 15:37:59.647;2016-01-20 15:37:59.647;2025-05-28
977;142;2015-07-23;privada;2016-01-20 15:48:57.667;2016-01-20 15:48:57.667;2025-06-25
978;166;2012-08-29;privada;2016-01-20 15:52:54.523;2016-01-20 15:52:54.523;2022-07-17
979;198;2011-10-14;privada;2016-01-20 16:29:46.920;2016-01-20 16:29:46.920;2021-08-01
980;198;2011-10-14;privada;2016-01-20 16:42:58.797;2016-01-20 16:42:58.797;2021-08-24
981;198;2011-10-14;privada;2016-01-20 16:49:07.140;2016-01-20 16:49:07.140;2021-08-22
982;198;2011-10-14;privada;2016-01-20 17:06:28.173;2016-01-20 17:06:28.173;2021-09-05
983;166;2012-08-29;privada;2016-01-20 17:11:44.097;2016-01-20 17:11:44.097;2022-08-20
984;198;2011-10-14;privada;2016-01-20 17:16:47.457;2016-01-20 17:16:47.457;2021-09-05
985;198;2011-10-14;privada;2016-01-20 17:26:04.130;2016-01-20 17:26:04.130;2021-09-05
986;166;2012-08-29;privada;2016-01-20 17:28:39.707;2016-01-20 17:28:39.707;2022-07-20
987;198;2011-10-14;privada;2016-01-20 17:35:58.600;2016-01-20 17:35:58.600;2021-09-05
988;198;2011-10-14;privada;2016-01-20 17:44:10.337;2016-01-20 17:44:10.337;2011-09-22
989;166;2012-08-29;privada;2016-01-20 19:12:07.923;2016-01-20 19:12:07.923;2022-07-20
990;202;2011-10-21;privada;2016-01-20 19:19:44.800;2016-01-20 19:19:44.800;2021-10-05
991;166;2012-08-29;privada;2016-01-20 19:20:07.253;2016-01-20 19:20:07.253;2022-08-04
993;233;2011-12-05;privada;2016-01-20 19:28:58.190;2016-01-20 19:28:58.190;2021-11-07
994;64;2013-04-03;privada;2016-01-20 19:31:32.660;2016-01-20 19:31:32.660;2022-11-28
995;233;2011-12-05;privada;2016-01-20 19:39:14.613;2016-01-20 19:39:14.613;NULL
996;64;2013-04-03;privada;2016-01-20 19:39:50.817;2016-01-20 19:39:50.817;2022-11-23
997;233;2011-12-05;privada;2016-01-20 19:43:58.880;2016-01-20 19:43:58.880;2021-11-07
998;248;2009-12-22;privada;2016-01-20 19:55:51.583;2016-01-20 19:55:51.583;2020-02-22
999;248;2009-12-22;privada;2016-01-20 19:58:44.210;2016-01-20 19:58:44.210;2020-03-11
1000;248;2009-12-22;privada;2016-01-20 20:03:11.257;2016-01-20 20:03:11.257;2020-01-21
1001;248;2009-12-22;privada;2016-01-20 20:06:40.320;2016-01-20 20:06:40.320;2020-03-02
1002;248;2009-12-22;privada;2016-01-20 20:08:45.570;2016-01-20 20:08:45.570;2020-02-08
1004;248;2009-12-22;privada;2016-01-20 20:10:14.040;2016-01-20 20:10:14.040;2020-02-08
1005;248;2009-12-22;privada;2016-01-20 20:11:25.447;2016-01-20 20:11:25.447;2020-03-23
1006;248;2009-12-22;privada;2016-01-20 20:12:37.523;2016-01-20 20:12:37.523;2020-03-12
1007;248;2009-12-22;privada;2016-01-20 20:14:21.587;2016-01-20 20:14:21.587;2020-04-23
1008;207;2009-10-26;privada;2016-01-25 14:08:42.897;2016-01-25 14:08:42.897;2020-03-08
1010;207;2009-10-26;privada;2016-01-25 14:56:03.137;2016-01-25 14:56:03.137;2020-03-12
1013;248;2009-12-12;privada;2016-01-25 15:35:47.890;2016-01-25 15:35:47.890;NULL
1021;207;2009-10-26;privada;2016-01-25 16:18:53.693;2016-01-25 16:18:53.693;NULL
1023;248;2009-12-22;privada;2016-01-25 16:26:49.723;2016-01-25 16:26:49.723;0001-01-01
1024;207;2009-10-26;privada;2016-01-25 16:27:24.053;2016-01-25 16:27:24.053;2020-03-11
1034;207;2009-10-26;privada;2016-01-25 17:07:51.043;2016-01-25 17:07:51.043;NULL
1037;201;2009-10-16;privada;2016-01-25 17:31:20.547;2016-01-25 17:31:20.547;NULL
1038;34;2010-02-18;privada;2016-01-25 17:34:49.077;2016-01-25 17:34:49.077;2020-02-01
1040;248;2009-12-22;privada;2016-01-25 17:57:57.047;2016-01-25 17:57:57.047;NULL
1041;000;0001-01-01;privada;2016-01-25 19:05:15.493;2016-01-25 19:05:15.493;NULL
1043;207;2009-10-26;privada;2016-01-25 19:16:05.433;2016-01-25 19:16:05.433;2019-10-07
1047;159;2010-08-17;privada;2016-01-25 19:24:54.323;2016-01-25 19:24:54.323;2020-07-20
1048;248;2009-12-22;privada;2016-01-25 19:30:04.717;2016-01-25 19:30:04.717;2020-01-26
1049;207;2009-10-26;privada;2016-01-25 19:37:46.327;2016-01-25 19:37:46.327;2019-10-05
1053;159;2010-08-17;privada;2016-01-25 19:48:33.530;2016-01-25 19:48:33.530;NULL
1058;007;2010-01-12;privada;2016-01-25 20:12:43.110;2016-01-25 20:12:43.110;NULL
1064;99;2012-05-23;privada;2016-01-25 20:37:35.317;2016-01-25 20:37:35.317;2022-05-10
1066;123;2010-06-25;privada;2016-01-25 20:38:59.067;2016-01-25 20:38:59.067;2020-05-12
1068;000;0001-01-01;privada;2016-01-25 20:47:00.833;2016-01-25 20:47:00.833;0001-01-01
1071;248;2009-12-22;privada;2016-01-25 21:23:26.510;2016-01-25 21:23:26.510;NULL
1072;000;0001-01-01;privada;2016-01-26 13:56:46.470;2016-01-26 13:56:46.470;NULL
1073;000;0001-01-01;privada;2016-01-26 13:57:59.517;2016-01-26 13:57:59.517;NULL
1074;001;0001-01-01;privada;2016-01-26 13:58:23.283;2016-01-26 13:58:23.283;0001-01-01
1075;000;0001-01-01;privada;2016-01-26 13:59:04.237;2016-01-26 13:59:04.237;NULL
1076;001;0001-01-01;privada;2016-01-26 13:59:46.657;2016-01-26 13:59:46.657;0001-01-01
1077;000;0001-01-01;privada;2016-01-26 14:00:19.627;2016-01-26 14:00:19.627;NULL
1078;01;0001-01-01;privada;2016-01-26 14:01:10.377;2016-01-26 14:01:10.377;NULL
1079;000;0001-01-01;privada;2016-01-26 14:01:32.673;2016-01-26 14:01:32.673;NULL
1080;000;0001-01-01;privada;2016-01-26 14:01:49.563;2016-01-26 14:01:49.563;0001-01-01
1081;01;0001-01-01;privada;2016-01-26 14:02:53.550;2016-01-26 14:02:53.550;NULL
1082;01;0001-01-01;privada;2016-01-26 14:03:55.220;2016-01-26 14:03:55.220;NULL
1083;000;0001-01-01;privada;2016-01-26 14:04:04.847;2016-01-26 14:04:04.847;NULL
1084;7;2010-01-12;privada;2016-01-26 14:05:03.813;2016-01-26 14:05:03.813;2020-01-07
1085;207;2009-10-26;privada;2016-01-26 14:11:24.033;2016-01-26 14:11:24.033;NULL
1086;000;0001-01-01;privada;2016-01-26 14:13:41.267;2016-01-26 14:13:41.267;NULL
1087;236;2009-12-04;privada;2016-01-26 14:16:15.440;2016-01-26 14:16:15.440;NULL
1088;207;2009-10-26;privada;2016-02-02 14:30:52.133;2016-02-02 14:30:52.133;2019-10-29
1089;000;0001-01-01;privada;2016-02-02 14:33:40.290;2016-02-02 14:33:40.290;NULL
1090;000;0001-01-01;publica;2016-02-02 16:05:48.190;2016-02-02 16:05:48.190;0001-01-01
1095;000;0001-01-01;privada;2016-02-02 16:47:35.180;2016-02-02 16:47:35.180;2011-09-09
1097;201;2009-10-16;privada;2016-02-02 17:20:37.153;2016-02-02 17:20:37.153;2019-09-22
1098;000;0001-01-01;privada;2016-02-02 17:27:20.933;2016-02-02 17:27:20.933;2011-12-16
1099;000;0001-01-01;publica;2016-02-02 17:42:27.797;2016-02-02 17:42:27.797;2024-09-26
1101;000;0001-01-01;publica;2016-02-02 17:53:05.140;2016-02-02 17:53:05.140;NULL
1102;000;0001-01-01;publica;2016-02-02 17:57:03.327;2016-02-02 17:57:03.327;NULL
1105;000;0001-01-01;privada;2016-02-02 20:06:49.483;2016-02-02 20:06:49.483;NULL
1106;000;0001-01-01;privada;2016-02-02 20:11:01.783;2016-02-02 20:11:01.783;NULL
1107;0000;0001-01-01;publica;2016-02-02 20:13:09.657;2016-02-02 20:13:09.657;NULL
1112;130;2009-07-07;publica;2016-02-02 21:08:58.353;2016-02-02 21:08:58.353;2019-06-05
1114;201;2009-10-16;publica;2016-02-02 21:21:23.103;2016-02-02 21:21:23.103;2019-09-22
1116;236;2009-12-04;privada;2016-02-02 21:38:45.400;2016-02-02 21:38:45.400;NULL
1120;71;2011-04-12;privada;2016-02-03 14:20:06.800;2016-02-03 14:20:06.800;NULL
1124;236;2009-12-04;privada;2016-02-03 14:32:47.910;2016-02-03 14:32:47.910;2019-11-11
1125;000;0001-01-01;publica;2016-02-03 14:32:57.007;2016-02-03 14:32:57.007;2025-05-14
1127;ALCANCE DIGITAL 96;2012-07-16;privada;2016-02-03 15:03:54.570;2016-02-03 15:03:54.570;2022-06-10
1128;000;0001-01-01;privada;2016-02-03 15:14:30.933;2016-02-03 15:14:30.933;0001-01-01
1131;39;2013-02-25;privada;2016-02-03 16:05:36.843;2016-02-03 16:05:36.843;NULL
1132;000;0001-01-01;publica;2016-02-03 16:08:13.110;2016-02-03 16:08:13.110;NULL
1136;125;2010-06-29;privada;2016-02-03 16:48:31.600;2016-02-03 16:48:31.600;2020-05-21
1137;000;0001-01-01;privada;2016-02-03 16:50:35.317;2016-02-03 16:50:35.317;2020-05-21
1138;125;2010-06-29;privada;2016-02-03 17:10:56.430;2016-02-03 17:10:56.430;2020-05-28
1139;000;0001-01-01;privada;2016-02-03 17:13:51.307;2016-02-03 17:13:51.307;NULL
1140;000;0001-01-01;privada;2016-02-03 17:18:12.650;2016-02-03 17:18:12.650;NULL
1141;74;2010-04-19;publica;2016-02-03 17:18:51.273;2016-02-03 17:18:51.273;2020-04-06
1143;163;2014-08-26;publica;2016-02-03 17:24:15.963;2016-02-03 17:24:15.963;2023-08-08
1144;239;2015-12-09;publica;2016-02-03 17:26:51.180;2016-02-03 17:26:51.180;2025-11-26
1145;000;0001-01-01;privada;2016-02-03 17:26:52.370;2016-02-03 17:26:52.370;NULL
1146;000;0001-01-01;privada;2016-02-03 17:27:36.587;2016-02-03 17:27:36.587;NULL
1147;202;2015-10-19;publica;2016-02-03 17:27:46.993;2016-02-03 17:27:46.993;2025-10-01
1149;000;0001-01-01;privada;2016-02-03 19:25:58.150;2016-02-03 19:25:58.150;NULL
1150;000;0001-01-01;publica;2016-02-03 19:44:22.760;2016-02-03 19:44:22.760;0001-01-01
1151;193;2009-10-05;publica;2016-02-03 19:48:19.447;2016-02-03 19:48:19.447;2019-12-03
1152;000;0001-01-01;publica;2016-02-03 20:03:36.060;2016-02-03 20:03:36.060;NULL
1153;000;0001-01-01;privada;2016-02-03 21:14:07.533;2016-02-03 21:14:07.533;0001-01-01
1154;000;0001-01-01;privada;2016-02-03 21:15:47.050;2016-02-03 21:15:47.050;NULL
1156;000;0001-01-01;publica;2016-02-11 19:36:15.363;2016-02-11 19:36:15.363;NULL
1157;40;2010-02-26;publica;2016-02-11 19:37:49.723;2016-02-11 19:37:49.723;2020-02-08
1158;248;2011-12-26;publica;2016-02-11 19:39:42.427;2016-02-11 19:39:42.427;2021-12-15
1159;207;2009-10-26;privada;2016-02-11 19:41:26.663;2016-02-11 19:41:26.663;2019-11-24
1160;176;2009-09-09;privada;2016-02-11 19:46:16.163;2016-02-11 19:46:16.163;NULL
1161;000;0001-01-01;privada;2016-02-11 19:47:30.680;2016-02-11 19:47:30.680;NULL
1162;236;2009-12-04;privada;2016-02-15 14:39:28.300;2016-02-15 14:39:28.300;2020-02-15
1163;236;2009-12-04;privada;2016-02-15 21:44:39.507;2016-02-15 21:44:39.507;2020-03-10
1166;207;2009-10-26;privada;2016-02-16 17:19:46.363;2016-02-16 17:19:46.363;2020-08-12
1167;178;2013-09-17;privada;2016-02-16 17:23:24.517;2016-02-16 17:23:24.517;2023-09-05
1169;39;2013-02-25;privada;2016-02-16 17:33:51.520;2016-02-16 17:33:51.520;2023-01-10
1170;102;2013-05-29;privada;2016-02-16 17:35:20.020;2016-02-16 17:35:20.020;2023-05-02
1171;110;2014-06-10;privada;2016-02-16 17:55:36.023;2016-02-16 17:55:36.023;2024-05-12
1172;124;2014-06-29;privada;2016-02-16 17:56:26.350;2016-02-16 17:56:26.350;2024-12-17
1173;124;2014-06-09;privada;2016-02-16 17:56:54.587;2016-02-16 17:56:54.587;2025-01-07
1174;139;2009-07-20;privada;2016-02-16 19:18:20.923;2016-02-16 19:18:20.923;2019-07-08
1175;139;2009-07-20;privada;2016-02-16 19:20:47.737;2016-02-16 19:20:47.737;2025-07-08
1176;134;2009-07-13;privada;2016-02-16 19:22:05.313;2016-02-16 19:22:05.313;NULL
1177;171;2009-09-02;privada;2016-02-16 19:27:06.190;2016-02-16 19:27:06.190;2019-07-13
1178;201;2009-10-16;privada;2016-02-16 19:36:46.253;2016-02-16 19:36:46.253;2019-09-18
1179;201;2009-10-16;privada;2016-02-16 19:39:38.143;2016-02-16 19:39:38.143;2019-09-22
1180;207;2009-10-26;privada;2016-02-16 19:43:48.473;2016-02-16 19:43:48.473;2019-10-05
1181;207;2009-10-26;privada;2016-02-16 19:46:43.927;2016-02-16 19:46:43.927;2019-10-06
1182;207;2009-10-26;publica;2016-02-16 19:49:06.897;2016-02-16 19:49:06.897;2019-10-02
1183;207;2009-10-26;privada;2016-02-16 19:53:23.507;2016-02-16 19:53:23.507;2019-10-06
1184;207;2009-10-26;privada;2016-02-16 19:53:40.553;2016-02-16 19:53:40.553;0001-01-01
1185;207;2009-10-26;privada;2016-02-16 19:56:09.910;2016-02-16 19:56:09.910;2019-10-08
1186;248;2009-12-12;privada;2016-02-16 20:01:06.960;2016-02-16 20:01:06.960;NULL
1187;130;2009-07-07;privada;2016-02-16 20:08:42.977;2016-02-16 20:08:42.977;2019-06-24
1188;201;2009-10-16;privada;2016-02-16 20:11:36.257;2016-02-16 20:11:36.257;2019-09-22
1189;166;2012-08-29;privada;2016-02-16 20:16:47.587;2016-02-16 20:16:47.587;2022-08-16
1190;201;2009-10-16;privada;2016-02-16 20:30:37.947;2016-02-16 20:30:37.947;2019-09-18
1191;000;0001-01-01;privada;2016-02-16 20:34:48.197;2016-02-16 20:34:48.197;NULL
1194;248;2012-12-24;privada;2016-02-17 14:25:13.933;2016-02-17 14:25:13.933;2022-11-23
1196;000;0001-01-01;privada;2016-02-17 14:37:00.293;2016-02-17 14:37:00.293;NULL
1197;125;2010-09-19;publica;2016-02-17 14:47:21.607;2016-02-17 14:47:21.607;NULL
1198;40;2010-02-26;privada;2016-02-17 14:50:21.233;2016-02-17 14:50:21.233;2020-02-16
1199;95;2014-05-20;publica;2016-02-17 14:52:17.937;2016-02-17 14:52:17.937;2024-05-12
1200;146;2011-07-29;publica;2016-02-17 14:55:49.327;2016-02-17 14:55:49.327;2021-07-13
1201;159;2010-08-17;privada;2016-02-17 14:58:13.593;2016-02-17 14:58:13.593;2020-08-17
1202;000;0001-01-01;publica;2016-02-17 15:00:02.217;2016-02-17 15:00:02.217;NULL
1204;40;2010-02-26;privada;2016-02-17 15:46:23.550;2016-02-17 15:46:23.550;2020-02-05
1205;000;0001-01-01;privada;2016-02-17 15:50:45.097;2016-02-17 15:50:45.097;NULL
1206;87;2013-05-09;publica;2016-02-17 15:54:01.350;2016-02-17 15:54:01.350;2023-04-25
1207;000;0001-01-01;privada;2016-02-17 15:55:36.397;2016-02-17 15:55:36.397;2020-06-13
1208;40;2010-02-26;privada;2016-02-17 15:58:12.443;2016-02-17 15:58:12.443;2020-02-01
1209;148;2010-07-30;publica;2016-02-17 16:02:00.570;2016-02-17 16:02:00.570;2020-03-18
1213;74;2010-04-19;publica;2016-02-17 16:43:23.293;2016-02-17 16:43:23.293;2020-04-06
1215;000;0001-01-01;publica;2016-02-17 16:46:45.073;2016-02-17 16:46:45.073;NULL
1216;000;0001-01-01;publica;2016-02-17 16:46:50.463;2016-02-17 16:46:50.463;NULL
1217;000;0001-01-01;publica;2016-02-17 16:47:23.917;2016-02-17 16:47:23.917;NULL
1218;47;2015-02-27;privada;2016-02-17 16:49:24.260;2016-02-17 16:49:24.260;2025-02-19
1219;000;0001-01-01;privada;2016-02-17 16:51:22.933;2016-02-17 16:51:22.933;NULL
1220;176;2009-09-09;publica;2016-02-17 16:55:26.247;2016-02-17 16:55:26.247;2019-08-31
1221;248;2012-12-24;privada;2016-02-17 16:59:33.467;2016-02-17 16:59:33.467;2022-12-24
1222;74;2010-04-19;privada;2016-02-17 17:02:36.043;2016-02-17 17:02:36.043;2021-04-06
1223;00;0001-01-01;privada;2016-02-17 17:04:28.840;2016-02-17 17:04:28.840;NULL
1224;7;2010-01-12;privada;2016-02-17 17:08:13.280;2016-02-17 17:08:13.280;2020-01-07
1225;143;2011-07-26;publica;2016-02-17 17:11:45.497;2016-02-17 17:11:45.497;2021-07-12
1226;71;2011-04-12;privada;2016-02-17 17:25:48.890;2016-02-17 17:25:48.890;2021-07-12
1228;86;2010-05-05;privada;2016-02-17 17:35:53.330;2016-02-17 17:35:53.330;2020-04-13
1229;86;2010-05-05;publica;2016-02-17 17:40:56.957;2016-02-17 17:40:56.957;2020-04-13
1230;176;2009-09-09;privada;2016-02-17 17:57:19.427;2016-02-17 17:57:19.427;2019-08-31
1231;86;2010-05-05;privada;2016-02-17 18:04:43.347;2016-02-17 18:04:43.347;2020-05-27
1232;71;2011-04-12;privada;2016-02-17 18:08:51.537;2016-02-17 18:08:51.537;2021-02-22
1233;136;2011-07-14;privada;2016-02-17 19:18:37.530;2016-02-17 19:18:37.530;2021-07-05
1234;195;2010-10-07;publica;2016-02-17 19:21:34.653;2016-02-17 19:21:34.653;NULL
1235;247;2009-12-22;privada;2016-02-17 19:27:18.920;2016-02-17 19:27:18.920;2019-11-27
1236;99;2012-05-23;privada;2016-02-17 19:33:08.563;2016-02-17 19:33:08.563;2022-03-27
1237;148;2013-08-05;privada;2016-02-17 19:35:27.610;2016-02-17 19:35:27.610;2013-07-23
1239;233;2015-12-01;publica;2016-02-17 19:57:40.817;2016-02-17 19:57:40.817;2023-10-21
1240;236;2009-12-04;privada;2016-02-17 20:00:37.503;2016-02-17 20:00:37.503;2019-11-26
1241;74;2009-04-19;privada;2016-02-17 20:11:23.690;2016-02-17 20:11:23.690;2019-04-19
1242;86;2010-05-05;privada;2016-02-17 20:17:52.007;2016-02-17 20:17:52.007;2020-04-22
1243;157;2009-08-13;privada;2016-02-17 20:21:57.457;2016-02-17 20:21:57.457;2019-08-05
1244;000;0001-01-01;privada;2016-02-17 20:23:13.787;2016-02-17 20:23:13.787;NULL
1245;000;0001-01-01;privada;2016-02-17 20:31:28.490;2016-02-17 20:31:28.490;NULL
1246;40;2010-02-26;publica;2016-02-17 20:33:44.883;2016-02-17 20:33:44.883;2020-02-15
1247;171;2009-09-02;publica;2016-02-17 20:37:56.257;2016-02-17 20:37:56.257;2019-09-02
1249;000;0001-01-01;publica;2016-02-17 21:18:41.043;2016-02-17 21:18:41.043;0001-01-01
1250;000;0001-01-01;publica;2016-02-17 21:25:21.217;2016-02-17 21:25:21.217;0001-01-01
1252;000;0001-01-01;privada;2016-02-17 21:33:07.123;2016-02-17 21:33:07.123;0001-01-01
1253;130;2009-07-07;publica;2016-02-17 21:44:23.733;2016-02-17 21:44:23.733;2019-07-07
1254;134;2009-07-13;publica;2016-02-17 21:47:44.267;2016-02-17 21:47:44.267;2019-07-13
1255;No Indica;0001-01-01;privada;2016-02-19 19:34:38.690;2016-02-19 19:34:38.690;NULL
1256;000;0001-01-01;privada;2016-02-22 16:25:01.113;2016-02-22 16:25:01.113;NULL
1262;74;2010-04-19;privada;2016-03-31 17:23:21.097;2016-03-31 17:23:21.097;2010-04-06
1263;178;2013-09-17;privada;2016-04-01 15:23:45.097;2016-04-01 15:23:45.097;2023-09-05
1264;No.50;2016-03-11;publica;2016-04-01 16:15:20.803;2016-04-01 16:15:20.803;NULL
1265;NO  APLICA;0001-01-01;publica;2016-04-04 17:40:11.900;2016-04-04 17:40:11.900;2025-06-11
1266;NO APLICA;0001-01-01;publica;2016-04-04 18:22:02.590;2016-04-04 18:22:02.590;0001-01-01
1268;Publicación en proceso;0001-01-01;publica;2016-06-13 20:07:36.163;2016-06-13 20:07:36.163;2016-06-09
1269;EN PROCESO DE PUBLICACION;0001-01-01;publica;2016-06-24 15:05:56.573;2016-06-24 15:05:56.573;2026-05-19
1270;EN PROCESO DE PUBLICACION;0001-01-01;publica;2016-06-24 20:49:38.410;2016-06-24 20:49:38.410;2026-05-19
1271;00;0001-01-01;publica;2016-06-29 21:39:37.207;2016-06-29 21:39:37.207;NULL
1272;Publicación en proceso;0001-01-01;publica;2016-08-17 15:19:16.003;2016-08-17 15:19:16.003;2026-08-11
1274;207;2009-10-26;privada;2016-10-18 17:07:31.210;2016-10-18 17:07:31.210;2020-05-21
1275;000;0001-01-01;privada;2016-10-18 17:45:53.813;2016-10-18 17:45:53.813;NULL
1276;181 (Fe de erratas);2016-09-21;privada;2016-10-21 14:41:15.450;2016-10-21 14:41:15.450;NULL
1277;EN PROCESO DE PUBLICACIÓN;0001-01-01;publica;2016-11-18 20:38:27.260;2016-11-18 20:38:27.260;2026-10-26
1279;NO APLICA;0001-01-01;publica;2017-01-30 20:22:16.837;2017-01-30 20:22:16.837;0001-01-01
1282;NO APLICA;0001-01-01;privada;2017-01-31 16:21:02.477;2017-01-31 16:21:02.477;0001-01-01
1283;NO APLICA;0001-01-01;privada;2017-01-31 16:22:40.580;2017-01-31 16:22:40.580;0001-01-01
1284;PENDIENTE PUBLICACIÓN;0001-01-01;publica;2017-01-31 20:21:22.923;2017-01-31 20:21:22.923;2027-01-26
1285;PENDIENTE;0001-01-01;publica;2017-01-31 20:31:40.890;2017-01-31 20:31:40.890;2027-01-26
